idx,smiles,homolumogap
44331,O=CC1NCS1(=O)=O,14.44015
4789,C1=NC2=NCCC2N1,13.09238
15665,CC1CC(C#N)N1,15.79799
905,C#CC1CN2CC1C2,15.39689
8835,C=CNC(=N)N1CC1,13.33973
34199,NC(=O)c1ccco1,12.33781
13037,CC1CNN(C)C1=N,14.1713
45193,O=C1C=CCC(=O)N1,13.50572
46662,NC12CC1ONC2=O,14.53893
31412,O=C1NC(=S)N2CC12,11.49481
4725,CC=CC1(N)COC1,14.48097
28482,CC1NCC=CC1N,14.04069
13515,CC1CC1(N)C(N)=O,15.83853
1369,C=C1CC(O)C2OC12,14.226
24573,CC(=O)n1ccnc1,12.40557
420,C=C1OC2CC1(N)C2,14.54736
13522,NCCC1=CCOC1,14.28722
33733,N#CCc1cc[nH]c1,13.51715
12763,CC1COC=CC1=O,12.96367
29231,CC12OC1CNC2=O,15.86166
19283,C=C(C)C1(C)CC1O,14.44069
27984,CC1=CC(O)CCC1,14.11742
21703,C#CC1NCC=C1C,14.19035
20923,CC1=NN=CCC1C,13.29837
30103,C1=NN=CC12CNC2,13.29238
9122,C=C(C=NN)C1CC1,12.20775
40578,CNN(C=N)C1CC1,14.4845
27603,CC1C(N)C1C(N)=O,15.44751
21853,CC1(C)CC(=O)O1,16.98467
44067,NN1CC=CC1=O,13.73919
2885,C1=NNC2COC=C12,11.90461
41734,CC1=CC(N)CC=C1,11.97699
36839,O=C(NO)NC1CC1,15.68696
13989,CC1=CC2C(O)C2C1,13.69973
5187,N#Cc1cn[nH]c1,13.62137
44291,NCC1=CCOC1=O,13.63796
9134,C=C1OC(C)=NC1=O,12.39904
38351,N=CN(C=O)C1CC1,14.30845
8860,COC=CC1CCO1,14.14926
42682,NC12C=CCC(C1)C2,14.08967
41585,O=CNC1=NCC=C1,12.89564
27700,CC1OC(=O)NC1=N,15.34274
32238,C=C1CCNC1=O,13.48585
8098,C=C1CCCO1,14.27634
41907,C=C1C(=O)CNC1C,12.58897
6344,C1=CCC2CC2NC1,14.18192
26596,C1=CC2COCC2O1,14.18681
40243,CCC1(CC#N)CC1,16.57895
46407,C=C1OCCOC1C,14.55525
17157,CCC1(O)C=NNC1,13.9147
15338,CC=C1C=CNC1=N,10.65181
21157,C1=CCOC=C1,11.8306
23585,CC1OC=CNC1=O,13.22925
42005,C=Cc1ccc(N)[nH]1,11.06977
426,N=C(N)n1cccc1,12.44938
27858,N#CC1CN=CNO1,14.71389
31534,N=C(N)C1C=CCN1,14.20151
2792,CC1=CCCCC1=O,12.97238
41272,COC1=CCC=CC1,14.14545
26726,C=CN=C1CCCN1,12.257
31056,CCC1CC(O)C1=O,14.20967
11592,CC1(CO)CC=CC1,14.51362
1265,CN1CCCNC1=O,15.62411
13614,O=COC1C=CC=C1,11.96611
11225,N=C(NN)C1CCC1,15.21349
30384,OCC1C=CCOC1,14.47933
25100,C=CNC(=O)C1CN1,13.28231
22286,CCNC(=N)N1CC1,15.63118
30878,CCN1CCOC1=N,15.36859
42099,CC12OC1CCC2=O,14.70437
26422,C#Cc1ncsc1O,11.95523
39382,CC1CC1(C)OC=O,16.21268
37494,CC1=CCC(C=O)C1,13.76123
9608,C=C1C=CC2COC12,12.15577
35917,N#Cc1cnsc1,12.28639
20093,CCCC1CCC1=O,14.59988
24698,C1=NOCCCON1,15.12097
38408,C=C1COC(=C)C1N,13.04803
4155,C1=NN=CC2CC1O2,12.81156
43452,N#CC1(O)CCCC1,16.81079
14769,O=C(C=NO)C1CC1,13.81647
39644,CON=C(C)C1CO1,14.88886
30610,CC1=NN(C)CC1C,13.69701
3835,O=C1CCOCC1,15.06356
29992,CCC12C=CC(C1)C2,13.74327
4192,Cc1noc(C=O)n1,13.0902
4995,C=COc1cc[nH]c1,13.22299
35511,Cc1noc(C#N)n1,13.54463
31977,C=CC1OC(C)C1N,14.45375
