idx,smiles,homolumogap
37870,CC1CCOCC1,16.64017
21349,CC(C)(O)C1(C)CO1,16.88943
23278,NC(CO)CC1CN1,15.67145
2150,OC1Cc2csnc21,12.22924
2293,c1[nH]cc2c1CNC2,13.22163
21198,Oc1[nH]cc2c1CN2,13.11197
13073,CNc1coc(O)c1,13.46898
12019,OC1CCN2CCC12,15.27363
13459,CC12CNCCC1N2,15.70302
25912,CC(N)(CO)CCO,16.12887
45486,CC(C)CCCCN,16.48725
20820,Cc1[nH]c(N)cc1O,12.76231
45979,CC(N)CC1NC1C,15.97976
26283,Cc1ccoc1CO,13.20748
32284,CC1CCC(O)C1,17.10195
21475,CCC1NC1C(C)O,16.18792
22386,C1NC2(CC2)C2OC12,15.8905
33567,COc1nccs1,12.88367
10812,C1CC1OCC1CO1,17.24127
44768,CC(O)c1ncno1,14.89077
14948,COCC(O)C1CN1,16.39146
13156,NCc1ccc(N)[nH]1,12.74489
28620,CC(O)C1(O)CC1N,15.12478
13462,CCC1(CNC)CO1,16.05295
12815,NC1C2NCCC12O,14.53811
36735,CCC1(NC)CC1,15.60968
27310,CC1C2CCC1C2O,16.69595
40566,CN1CC2CNC2C1,15.54302
24497,C1CCC2NC2CC1,15.78547
1234,CNCc1ccon1,14.18736
15349,CC(N)C1(C)CO1,16.41813
26586,CCN(C)C1CNC1,15.56343
34226,CC1CN2CC2C1N,15.48043
35540,C1C2CC2C2CC12,14.55389
203,CNC1(CN)CCC1,15.52669
20531,CC1C2CCCC12N,15.75282
25885,Oc1cnnc(O)c1,12.78489
7653,CNc1cc(Cl)c[nH]1,12.95115
39473,CC1C2CC3C1N3C2,16.26085
5232,CNc1cncn1C,13.35905
37502,CC1(CO)CCN1,15.84724
10353,CC1NCCC1(C)N,14.87662
23669,Cc1ncnnc1C,12.8219
5362,CC1C(N)C1CCO,15.42601
17514,C1C2CN1CC21CC1,16.43527
19701,CNc1nc(C)c[nH]1,13.44395
11734,CC(N)C(C)N(C)C,15.21893
1621,CCCCCN1CC1,16.33133
43769,NCCC1CC(O)C1,16.46765
12032,OCC1CN1,15.96261
16781,C1CC(CC2CN2)N1,15.8086
436,Cc1oc(N)cc1N,12.78898
20918,CC12NC1C1CC2O1,17.02956
15155,CC1NCC2(N)CC12,15.79799
4837,CCc1nnc(C)o1,14.57811
4286,CC1OCC1N(C)C,15.72397
13568,CNc1nc(C)co1,13.61483
35200,Cc1c[nH]c(O)c1C,12.91959
45401,CCNC1C(C)C1N,15.73513
38536,CC1(OCCO)CC1,16.77813
29130,CC(C)OC1COC1,16.83119
42417,OCCc1ncno1,14.82165
7789,NCCCC1CCN1,15.64397
45673,CC12CC3C(C1)C3N2,15.4173
37664,C1C2OC1C1NC21,16.63718
