idx,smiles,homolumogap
29009,CCC(OC)C(C)O,16.95609
6217,CNCCCC(C)O,15.8886
17633,CCOC(C)C,17.29406
4598,NCCCC(N)CN,15.87336
24694,CC(N)COC(C)C,16.21377
21206,CC(N)CCCCO,16.22738
3338,CC(N)CCO,16.2203
45340,CCC(C)(CC)NC,15.45132
6680,CCCC(OC)OC,17.85597
45408,CC(CN)C(C)(C)N,15.95309
38800,COC(CN)CCN,16.16234
9434,CC(C)OCCO,17.45487
2519,COC(C)C,17.33297
4783,CC(N)C(C)C(C)O,16.1618
11373,CCOC(C)(C)OC,17.03419
30531,CCNC(C)C(C)C,15.70438
12319,COC(CN)CCO,16.20289
39310,CC(N)CCCO,16.22275
19740,CCC(O)CC(C)N,16.31527
25480,COCC(O)CCN,16.64262
45040,CCCCC(C)O,17.30031
19709,CCNCC(C)C,15.88316
12886,CNC(CO)CCN,16.02438
37198,CC(CO)C(C)CO,16.98984
5874,CNC(C)(CO)CO,15.87037
1064,NCCC(O)CCO,16.33432
20639,CCNCCOCC,16.13704
7150,CNCCC(C)CO,15.80914
30152,CC(CO)NCCN,15.87635
6140,CC(C)C(N)C(C)O,16.08071
27119,CCC(N)(CC)CO,16.15527
6270,CCCC(C)CN,16.46983
20709,NCC(N)C(O)CO,16.04751
35720,CCC(CC)CNC,15.82901
45490,NCCCOCCN,16.45622
19601,CCCC(CO)NC,16.09078
2655,CCNC(C)C(C)O,15.60152
37950,COC(CO)C(C)C,16.91909
23403,CCC(NC)C(C)N,15.39472
8881,CCN(C)CC(C)C,15.45132
7963,NCCCCCCO,16.47092
36838,CCC(C)(O)CO,16.91419
4803,CCCN,16.61514
28015,CC(C)C(O)C(C)N,16.4769
37437,CC(C)(CN)CCO,16.20643
6749,NCCC(N)CCO,15.98465
1451,CCC(C)(N)COC,16.27064
4009,CC(CN)C(C)CN,16.20425
40049,CC(O)CNC(C)C,15.8652
22870,CCCCCN,16.57133
29885,CNCCC(C)O,15.58492
38802,CNCCNC,16.0886
45055,CNC(C)C,15.87391
19047,CCCOCOC,18.01325
18393,CC(O)CCCN,16.21214
919,CCCCCOC,17.62141
43102,CC(N)CC(O)CN,16.04071
26134,CC(O)(CN)CN,15.8984
28956,CCC(CC)CN,16.22738
40842,CC(O)C(CN)CO,15.92561
14088,CC(C)CC(C)(C)C,17.24997
32536,CCCC(O)CCO,16.94875
41743,NCCC(CO)CO,15.92642
14808,CC(O)C(O)CN,16.1569
17792,CC(N)C(O)C(C)O,15.97486
9969,CNC(C)(C)C(C)C,15.42465
29370,CNCC(C)(C)NC,15.29784
37869,COCC(C)(C)OC,17.00671
17306,CCCNC(C)CO,15.98901
15440,CCOC(CN)CO,16.14901
42049,CNC(C)C(C)CO,15.93731
6414,CCCN(C)CCO,15.76397
770,CCC(CC)CCO,17.35909
27405,CC(CN)(CO)CO,16.04506
31759,CCC(CO)CO,16.50276
23642,NCCCNCCO,16.09894
2108,CCNC(C)CCO,15.76588
10456,CC(C)C(O)C(C)C,16.9082
43585,OCCCNCCO,15.92234
10723,COC(CN)C(C)N,16.09051
36850,CCCCN,16.5882
14129,CCCC(N)COC,16.3618
34618,CCOC(CC)OC,17.31419
31907,COCCC(C)N,16.23853
33752,COCC(CN)CO,16.29269
29906,COC(C)C(C)OC,16.92997
21833,CCCCOCCN,16.58847
34384,COCCOCCN,16.76017
35242,COCC(C)(N)CO,15.76397
17818,COC(C)C(C)(C)C,16.8546
15248,CCC(C)NCCO,15.83091
35308,CC(C)(C)CCCO,17.16616
37293,CCNC(C)COC,16.1169
14494,CCNCCC(C)N,15.48996
16056,CC(O)CCCCN,16.26275
2666,CN(C)CCO,15.82792
43401,CCC(O)CC(C)C,17.20018
33773,CCC(C)(C)N,15.97377
19771,CCC(C)(CN)CO,16.04234
34117,OCCCCO,17.72835
24276,CNCC(C)CCO,15.96098
4207,CC(N)C(CO)CO,16.34139
16208,CCCCC(C)CO,17.32344
23787,CC(O)CCN(C)C,15.32587
23888,CNCC(C)(C)CO,15.64071
