Actual,Predicted
14.55688,14.603717
11.01426,11.184855
16.155,15.917493
15.13376,15.211919
12.54788,12.495863
14.08205,14.334903
14.20096,14.251054
14.32749,14.399344
15.29512,15.54265
13.78354,13.7848425
16.57378,16.505173
13.54109,13.489108
16.38983,16.351744
14.77648,14.756887
15.09376,15.163481
16.29704,16.302118
15.85486,16.10003
14.36886,14.309615
12.72231,12.878495
13.18,13.017486
16.02411,15.936605
14.82573,14.766552
10.13453,10.211017
14.55199,14.530164
12.81156,13.036962
12.28258,12.352748
15.5822,15.4741125
15.75935,15.757159
16.57078,16.655127
15.0056,15.059812
14.79008,14.504603
17.2029,17.301634
16.81868,16.934618
14.40559,14.385526
12.78217,12.611831
15.67173,15.773519
15.94438,15.973747
13.61293,13.345828
13.20231,13.237405
12.09319,11.979039
13.7079,13.758
15.59989,15.658069
14.35743,14.205866
17.55039,17.283804
13.3751,13.250915
11.69645,11.781957
15.34438,15.571779
14.13457,14.094808
14.50056,14.520613
13.3634,13.224275
18.01706,17.827665
16.71391,16.919128
16.93949,16.762896
12.03332,12.201763
14.68124,14.589792
14.18654,14.245547
13.34,13.130458
14.53457,14.616163
13.80776,13.8755045
15.93704,15.786894
17.05106,17.067455
16.0837,15.858895
16.60344,16.56947
11.2978,11.480648
16.19255,15.957721
14.22464,14.338341
14.04967,13.975105
15.02682,14.764316
15.02192,14.908889
13.02462,12.990929
13.42109,13.047546
15.86248,15.830508
11.81318,11.934882
15.36669,15.42577
14.06518,13.9562435
14.84696,14.820667
12.66163,12.125752
14.08096,13.921182
15.2339,15.447862
13.94844,13.801063
12.67687,12.7339325
14.61321,14.559584
14.19253,14.209434
17.18576,16.868713
15.77812,15.74168
12.11196,12.05943
15.87499,15.869342
15.7256,15.863862
15.77268,15.717896
14.20232,14.140868
11.96829,11.415439
16.24779,15.875837
12.75768,12.633492
12.85292,13.118801
16.7433,16.515886
15.86765,15.71016
13.10816,13.710717
14.05892,14.305448
14.97811,15.096171
13.84803,13.816281
12.0423,12.138231
12.62789,12.53115
14.54736,14.549546
13.28476,13.476777
14.52314,14.495957
15.66873,15.630394
14.17865,14.226406
16.29432,15.764233
16.53051,16.307564
15.32587,15.325152
14.56423,14.450927
15.73077,15.6326685
13.84613,13.761169
14.02572,14.094223
17.00126,16.786264
15.04315,15.007181
13.09129,13.125432
11.59958,11.692178
11.95359,12.075807
14.50872,14.66327
12.73428,12.911238
13.13129,13.070558
14.06028,14.083717
16.315,16.52875
12.4287,12.056714
16.02846,15.784579
15.82737,15.677574
14.93376,14.932776
12.80966,12.954549
13.91579,13.784551
15.65839,15.78492
12.51686,12.378326
14.76423,14.709821
14.21974,14.234176
14.06681,14.209895
15.90411,15.897043
15.64778,15.594142
13.86708,13.9998255
12.91469,12.843722
11.97455,12.149353
14.12776,14.0920315
12.63768,12.7803
11.90652,11.949933
14.14028,14.146622
16.61867,16.558264
16.81977,16.695684
14.08123,14.227319
14.32341,14.40886
15.74792,15.59241
13.12748,13.114134
13.52912,13.298873
13.63524,13.685256
15.70356,15.559858
13.25184,13.270957
14.84668,14.806897
14.58573,14.553342
14.82764,14.661965
12.72231,12.761649
15.45104,15.516616
13.57973,13.498532
14.08123,14.045979
12.28557,12.263765
12.99741,13.052064
14.79226,14.806413
11.94244,11.929203
15.55581,15.769486
16.52398,16.529066
14.66763,14.438166
16.32126,16.637856
15.18791,15.303936
15.8252,15.7787485
14.16314,14.217168
14.023,14.085092
16.03064,16.303896
15.83663,15.661804
13.49973,13.474814
15.03145,14.941109
14.68178,14.861878
15.44098,15.744139
12.99115,12.98469
15.54438,15.469294
16.24452,16.200834
15.61349,15.634603
17.12371,17.044672
14.78219,14.625064
14.72233,14.663133
15.64043,15.698801
14.0094,13.849348
13.75388,13.585346
14.65049,14.836275
15.54302,15.670269
16.37024,16.280865
13.30354,13.135814
14.49294,14.473525
13.98355,13.969638
12.71823,12.754556
14.78165,14.635873
12.09836,12.019194
14.88995,15.023623
16.06629,16.008217
14.54899,14.555797
12.22053,12.669773
14.20668,14.0456705
15.78955,15.514382
14.7773,14.676413
14.1362,14.109053
12.78544,12.628746
13.67932,13.805261
14.05157,14.143807
15.50846,15.3647585
13.1615,13.134283
13.22327,13.313481
14.03634,14.110757
16.37269,16.240229
14.5128,14.393109
15.49404,15.277018
15.82928,15.763728
14.69512,14.6711
13.09428,13.272069
12.56639,12.574739
13.56286,13.594026
15.41839,15.248485
11.57862,11.678382
13.65429,13.651241
14.93621,15.459213
14.62655,14.712888
16.31228,15.883117
17.82386,17.808214
14.07117,14.124665
16.30085,16.471195
15.37404,15.479023
18.00019,17.992275
13.863,13.630009
14.50083,14.256724
17.34222,17.083391
14.626,14.445897
15.85894,15.936711
14.92451,15.025637
17.05133,17.096186
12.96476,13.029915
11.19005,11.3656
15.32152,15.206504
15.52724,15.616139
12.66299,12.716205
16.14411,15.990037
14.84423,14.530023
12.49727,12.402159
16.38656,16.46026
12.57782,12.596676
16.98711,16.825104
11.78488,12.172082
13.34544,13.054017
14.40913,14.401433
13.34,13.185694
15.55445,15.473259
15.28995,15.277317
13.59089,13.626939
15.25349,15.093289
14.80206,14.626085
15.40778,15.481442
14.47498,14.578032
11.81427,11.784476
15.82057,15.768708
13.69347,13.762082
12.96993,12.950629
15.17757,15.1283245
14.45185,14.337973
13.89266,14.044985
14.44097,14.171355
14.29675,14.300975
13.26572,13.342387
15.87853,15.794169
14.36341,14.441037
12.9868,12.904654
13.29918,13.00471
14.84043,14.70478
11.47957,11.511591
16.03527,15.545546
16.52289,16.650309
15.72261,15.460011
15.42383,15.518121
15.53812,15.263865
14.00395,14.064412
17.02657,17.003395
16.20044,15.841114
14.46818,14.495006
14.44205,14.468261
12.61809,12.614493
14.08559,14.175122
12.68693,12.569804
14.85185,14.728487
15.35281,15.397019
12.37074,12.342201
13.76286,13.956958
12.96285,12.948767
16.02792,15.9978075
15.66003,16.203777
16.81133,16.762115
16.57486,16.516762
12.34462,12.497802
13.40449,13.371654
14.28368,14.321093
14.53757,14.4606695
14.67689,14.362042
15.02356,14.921713
16.09105,15.898722
14.89811,14.695245
12.60176,12.403421
15.7354,15.729244
15.33512,15.349191
13.65864,13.588862
12.97483,13.068261
14.30083,14.203517
16.44017,16.689718
14.74954,14.523485
12.82245,13.046734
14.37484,14.349801
11.30814,11.394663
12.56122,12.817262
12.9985,13.1550665
13.59062,13.563626
13.4717,13.305202
15.85839,16.129059
16.03282,16.130424
13.39715,13.511878
14.51335,14.511874
15.9471,15.867605
13.10136,13.125028
12.52122,12.269334
14.59988,14.613118
14.4309,14.434335
16.46847,16.220148
14.55498,14.748248
13.6766,13.628821
12.42435,12.251187
16.80072,16.57644
16.25541,16.346918
14.45076,14.393306
14.4826,14.482699
15.04859,14.99809
14.05103,13.830346
14.27226,14.303031
11.74978,11.782582
14.74519,15.0756035
14.4962,14.552731
14.2426,14.452957
14.92288,14.725843
14.51063,14.437537
15.56016,15.5778475
12.98517,12.884976
15.78792,15.8019285
13.43769,13.486966
13.63443,13.773297
14.02028,14.279777
14.28205,14.238229
12.31468,12.443774
15.91527,16.08205
15.2807,15.469876
14.77675,14.908939
12.41047,12.282568
14.59552,14.496527
14.63471,14.560759
14.85267,14.75887
15.6173,15.575028
15.47853,15.797544
15.70411,15.626684
16.28479,16.157925
16.97242,17.037897
15.06737,15.151917
11.61808,11.82398
14.42056,14.615111
15.16914,15.089682
14.01457,13.983582
10.77372,10.777839
16.28697,16.417128
14.3343,14.124565
14.34164,14.124447
13.44721,13.474683
14.21158,14.322881
14.94492,14.968311
14.68314,14.687222
15.36506,15.348424
16.06275,16.036064
11.95604,12.063456
13.08585,13.180284
13.33946,13.327007
14.50301,14.547914
15.12778,15.039521
12.59741,12.4647
14.25511,13.890736
15.84805,15.871171
13.97375,14.167811
14.44995,14.526057
12.06625,12.056738
15.73948,15.714986
11.34134,11.828116
13.47687,13.193545
14.66246,14.571913
12.77537,12.7238245
14.23743,14.479732
13.84994,13.81926
14.14708,14.047621
14.04042,13.910187
14.37403,14.2798
13.04612,13.226819
12.27496,12.222541
15.66384,15.675048
13.8045,13.769466
14.18872,14.029666
15.33921,15.393664
14.51444,14.484774
16.07663,15.653922
16.11581,15.898691
15.88724,15.828929
16.54738,16.385632
10.91086,11.046102
15.92397,15.783001
11.97917,11.98707
13.92667,13.887674
13.20912,13.199225
15.3041,15.424215
14.84315,14.697967
14.86383,14.75359
13.52667,13.4572935
14.93702,14.893532
17.46277,17.66615
14.46818,14.270181
17.17133,17.21189
12.31088,12.329027
12.74244,12.627074
13.14599,13.0716505
14.82845,14.750639
14.93131,14.73585
14.72832,14.461428
11.78162,11.956582
14.13212,13.9684925
13.85593,13.830312
15.67091,15.860333
14.80451,14.784284
13.9615,14.020585
14.41729,14.41846
15.50928,15.458751
11.88665,11.954331
15.51309,15.540284
12.59115,12.937929
12.57537,12.329011
13.86191,13.833018
14.58655,14.59587
16.29296,16.30583
15.11281,15.033722
14.87498,14.966161
11.14488,11.509431
14.04722,14.181401
14.46382,14.537689
15.76833,15.687087
15.58139,15.686032
15.71799,15.750526
16.91473,16.955015
12.6619,12.718897
15.14329,15.148495
15.92751,16.04587
13.97239,14.011432
15.44669,15.5517435
17.12127,17.223894
13.94817,13.736085
15.13648,15.143367
11.54488,11.463464
14.51389,14.363917
14.29647,14.335965
14.64151,14.649729
14.34681,14.198638
13.25048,13.198421
11.90461,12.032665
12.62408,12.637847
16.24779,15.803468
15.6935,15.541627
13.73239,13.869056
15.19417,15.147584
12.81129,12.975919
13.53592,13.532189
13.01918,12.952425
10.95875,11.388934
13.3868,13.313777
13.11333,12.942708
14.5294,14.420401
14.17865,14.105182
16.08289,16.041168
14.66382,14.777007
17.91202,17.786396
15.43417,15.377732
12.57863,12.487229
15.43825,15.302154
13.74518,13.663484
12.68965,12.564626
13.65021,13.520364
14.49403,14.460761
14.38165,14.333332
15.81622,15.32329
13.71497,13.87295
15.55717,15.408623
15.61023,15.886662
13.74382,13.755101
16.04261,15.855716
14.46409,14.425864
14.61729,14.6168375
15.13186,14.958508
14.09212,14.111939
14.8241,14.750961
13.72014,13.779231
16.87283,16.933504
13.63334,13.942302
11.31876,11.150514
11.75849,11.736703
15.55472,15.615014
15.55499,15.630749
12.37945,12.399158
17.20752,17.048582
12.15087,12.083132
14.01729,14.072641
14.48614,14.485257
12.11931,12.101807
15.25431,15.233687
15.85268,15.677475
14.32886,14.307936
15.64832,15.331973
13.66137,13.579733
15.66247,15.399923
11.97944,11.973062
12.92585,12.908104
13.80558,13.845762
13.81892,14.130834
15.0105,15.06652
16.11745,15.887755
13.37293,13.527261
13.31333,13.36406
14.65376,14.476498
14.76151,14.630632
12.42625,12.371562
12.96204,12.931489
15.36642,15.431862
14.6524,14.599324
13.72858,13.755829
13.2766,12.952318
13.89729,13.749917
13.91008,13.8248415
12.69537,12.437545
13.46626,13.378224
14.09593,13.975945
14.55362,14.385915
12.49455,12.424848
11.33644,10.914789
14.02654,14.269111
12.63414,12.240724
16.70276,16.654245
14.29185,14.345764
14.4045,14.1774845
12.37809,12.235347
13.11252,13.031596
13.89511,13.905747
14.04477,14.218302
13.39551,13.123893
13.79688,13.849727
14.5343,14.526296
13.95851,13.943166
12.65591,12.457635
11.69318,11.802732
12.42135,12.573671
16.04017,15.966776
15.76588,15.622651
16.02221,16.084265
15.52424,15.461641
12.02842,12.019014
13.70708,13.672923
13.6132,13.647925
13.20503,13.266871
14.3245,14.052661
14.85376,14.765201
12.98462,12.255877
14.68124,14.63501
15.44424,15.477446
11.19685,11.212291
16.36343,16.262197
15.42057,15.17327
12.71551,12.6630335
14.23743,14.116963
13.02653,13.026917
17.2214,16.995337
12.88938,12.889797
12.81891,12.609099
13.11497,13.053304
11.62924,11.515776
12.7634,12.909976
13.11633,13.1378565
16.05295,16.142138
14.02137,13.860472
12.57346,12.505858
15.07907,15.114715
14.21076,14.110141
14.46137,14.448015
16.20207,16.246902
14.68695,14.546475
14.87743,14.69531
14.53675,14.345614
12.15414,12.139073
15.43363,15.529386
13.94191,13.64495
12.254,12.280909
17.54984,17.593018
15.41186,15.396089
14.39035,14.285665
14.61702,14.411616
14.71444,14.616462
14.35661,14.215924
16.80861,16.828756
11.80257,11.735355
13.87307,13.944636
14.41022,14.339517
12.06026,12.232562
14.53539,14.590546
12.99877,12.968094
13.02925,13.17854
16.01295,16.07999
12.3536,12.337567
16.11962,16.031893
15.2056,15.356134
15.42057,15.48035
14.80804,14.706072
15.82003,15.956336
15.59336,15.420112
15.84642,15.713874
16.10629,15.9064865
12.87932,12.810673
17.34984,16.995241
12.96911,12.918817
15.23172,15.106849
11.22569,11.13865
14.49131,14.402952
12.76231,12.951827
13.74762,13.675797
14.46981,14.428676
14.12178,14.094798
13.77429,13.752236
13.94953,13.89696
17.73841,17.985113
15.9969,15.9839115
16.09051,16.036304
15.91744,15.771102
14.11089,13.9362
14.65539,14.662315
16.51119,16.422434
14.88396,14.735571
15.49295,15.716933
13.41973,13.5501585
13.94844,13.923089
14.05783,14.152965
13.16639,13.160858
14.32178,14.279975
14.06219,13.968887
15.36887,15.413374
13.03796,12.946664
15.93948,15.869796
15.58737,15.805689
13.30272,13.096797
15.48451,15.221751
16.37514,15.96091
14.79988,14.608791
16.61405,16.538206
13.58572,13.576427
12.73455,12.68797
15.00995,14.989119
11.43712,11.8702
14.86328,14.688484
13.23796,12.951434
12.91034,12.370788
14.49566,14.38282
12.61727,12.280957
15.32778,15.360654
13.93701,14.044793
15.16016,15.156829
13.54327,13.372761
13.97429,13.804854
15.07825,15.049622
10.55276,10.650262
10.99249,11.013062
14.92777,14.8742895
14.01919,14.072755
15.55608,15.391177
13.71198,13.659873
16.55065,16.461737
11.28039,11.408492
15.92316,15.711237
13.18898,12.853377
14.06246,14.225582
14.466,14.080663
15.309,15.622072
13.72014,13.854138
14.19743,14.309164
16.0184,15.673039
14.06817,13.982529
14.65947,14.625303
13.5966,13.814149
13.01537,12.627921
15.79663,16.123615
14.96614,14.807384
15.92996,15.663724
12.08257,12.34107
13.63361,13.668931
14.09103,14.134803
13.3215,13.371045
16.89242,17.0037
16.55364,16.229221
14.4445,14.446333
16.41949,16.059544
14.40777,14.321858
15.12424,15.09646
17.00671,16.965424
15.31009,15.274318
12.64829,12.584205
11.38161,11.079542
13.90817,13.601975
15.70166,15.46256
14.62029,14.583128
14.70627,14.551974
15.69213,15.656443
13.66082,13.645816
14.1079,13.97589
15.71554,15.608209
17.31011,17.17975
14.38818,14.372088
15.58574,15.453639
16.46466,16.333977
15.8154,15.656013
12.38298,12.281394
15.91309,15.943402
13.5381,13.320408
12.51414,12.843737
12.49918,12.582748
13.13456,13.173732
13.8796,13.893802
14.46301,14.496461
13.8962,13.981087
12.30598,12.233818
13.78137,13.708831
15.57132,15.58045
13.85103,13.70977
14.70219,14.705313
11.92693,11.801139
12.39931,12.232137
14.16613,14.068374
14.46627,14.471115
12.98381,13.116178
14.30817,14.360959
16.06574,15.943692
14.39688,14.379504
14.49103,14.583483
14.28804,14.314707
13.93239,14.019352
11.47413,11.637721
13.94191,13.790267
15.59227,15.637003
15.40152,15.471978
14.53294,14.890787
14.39117,14.31737
11.12991,11.295028
13.90518,13.78991
10.90487,11.149831
14.586,14.407998
13.9762,14.156574
16.4848,16.846855
11.85237,11.797965
15.09267,15.085597
14.25185,14.22198
13.39878,13.253034
13.68477,13.505488
14.71008,14.732486
15.92479,15.733221
15.00206,14.896446
13.63633,13.718862
15.46574,15.545491
12.28013,11.935973
12.4385,12.329438
16.80616,16.578333
12.057,12.065095
14.38709,14.448838
13.32585,13.319606
14.00423,14.0953245
15.11934,15.101248
13.9362,13.970027
14.2845,14.063309
13.40286,13.472071
14.55226,14.550033
13.15878,12.975596
14.7294,14.722585
16.62303,16.452394
10.731,10.76387
17.04507,16.934814
12.26652,12.05053
14.82138,14.795327
14.3362,14.179534
16.64752,16.763565
13.93647,13.89873
15.09567,15.27826
15.77785,15.742536
16.56969,16.516424
14.80913,14.831517
14.02164,14.14025
16.68561,16.375563
12.07087,12.036967
14.81621,14.901643
15.81241,15.718972
16.68861,16.260597
12.41591,12.380713
14.58056,13.979349
15.96887,16.02554
15.99472,15.8198395
16.23364,16.139511
15.71118,16.359564
13.47279,13.66877
12.68204,12.687334
11.71495,11.66743
13.12912,13.176473
13.98409,13.740127
14.3196,14.265611
13.27007,13.345542
15.74792,15.97425
12.98163,12.574912
14.63117,14.5767565
12.18843,12.218144
16.58602,16.456858
13.41755,13.238488
15.60315,15.699677
15.62547,15.59774
12.34815,12.267331
10.86841,11.128574
17.07609,17.15435
13.38245,13.333289
15.25131,15.405655
14.05892,14.342291
13.50272,13.195577
16.42248,16.115463
11.27794,11.365833
15.63445,15.754681
12.60612,12.676429
11.73318,11.834188
14.02246,13.851029
16.45078,16.322412
13.77865,13.788742
12.99714,12.907406
14.50083,14.387958
15.00805,14.948291
12.94925,12.910915
15.65839,15.632485
15.91418,15.364728
12.5536,12.68245
15.69377,15.740659
12.29101,12.076451
11.95414,12.11852
12.38543,12.275332
13.99008,13.829173
14.58219,14.544355
12.46625,12.625449
13.81729,13.979216
14.23498,14.1738825
13.74762,13.619146
13.20095,13.099241
16.61623,16.687777
13.39252,13.448037
11.41372,11.649716
15.8018,15.924544
15.75445,15.910823
14.51634,14.406282
15.64207,15.328769
11.72502,11.932248
15.32968,15.402001
14.16504,14.722761
16.73759,16.738663
