Actual,Predicted
15.51172,15.505479456828276
15.44098,15.411217213021994
15.47445,15.472214187755215
13.94953,13.909035108513143
15.94221,15.947020797444043
11.30651,11.309844075949453
16.20751,16.199871412513012
12.5887,12.580211895776351
16.27282,16.269072444873004
13.87225,13.860563617645411
14.866,14.801905030512476
14.63525,14.636159399861327
16.2886,16.284374418366
15.46492,15.48031920877378
15.75091,15.767514275770186
13.53347,13.669038808603654
15.68751,15.687745224910916
14.84015,14.822214727466205
10.54378,10.566155904264866
13.92831,13.899270940081793
16.61541,16.616709893357314
14.01946,14.013890640457397
13.26082,13.247530189090629
13.21129,13.22608267104215
14.79389,14.807897749743523
14.62845,14.567330350587074
15.62275,15.614954355574566
13.11578,13.10084192471701
14.40477,14.385800587731664
12.75551,12.743715787414473
16.72317,16.770694609263195
14.71798,14.738559268398001
11.38651,11.309863196243766
16.45486,16.457398663873256
13.8249,13.843794735224876
15.53894,15.550879987854877
15.84044,15.869568003475168
14.23579,14.285634076658123
14.17266,14.168355219088891
12.3721,12.393768296294216
13.18762,13.19467805710573
13.6464,13.606369862510704
11.85128,11.882084130118036
13.20286,13.185785790195778
14.54627,14.548731674301123
14.20749,14.197644368501095
14.58573,14.557365868398069
14.65376,14.657791900266043
14.72342,14.70075973787114
13.89266,13.87273266601476
14.64042,14.651527002249773
13.76395,13.780413763405624
13.68449,13.657296934565682
14.02953,14.014308568395284
14.22545,14.252746198886417
13.4581,13.469928939045259
14.25974,14.284596654156461
15.39961,15.37900077184603
14.85267,14.863520977905939
15.12397,15.19850391032227
12.49455,12.495776421560503
13.74735,13.7593180805035
11.77971,11.774023378408863
14.12396,14.109523323433997
15.70955,15.731213191450596
11.77264,11.755904089785762
16.41214,16.415754262170765
16.01949,16.025958905385448
14.68478,14.684998889525177
15.96914,15.947264919032236
13.67633,13.691944016313723
14.26083,14.240046080056093
11.56692,11.557332412381376
14.65974,14.67798763084635
13.54,13.56399614514993
13.97647,14.004558793597695
14.88369,14.887725376785411
13.61864,13.6434586227217
14.25675,14.254862411219829
13.65728,13.653162571514653
14.6377,14.633955973610268
14.44124,14.47598272658966
15.45349,15.458614089879752
12.94326,12.923883940298944
14.35362,14.34354552142755
14.77104,14.73699826104533
15.12968,15.128221777409212
13.40422,13.398389029901388
14.55988,14.51842806286798
15.34356,15.342620961829763
15.19281,15.13674514838764
12.77564,12.80503823208005
14.76451,14.78561089124316
17.5629,17.44799504432681
14.70219,14.698717608584005
14.00776,14.024138934643648
17.00072,16.9943601561314
16.40561,16.34857060309763
15.70248,15.666017933975379
15.72397,15.722407383878652
14.46518,14.448083169138307
17.08018,17.042072213407288
14.31634,14.28719887631973
11.23277,11.22616341826092
14.6407,14.614555358829822
13.96667,13.946802820522748
13.82599,13.813843702009518
14.79417,14.811888309040517
16.88915,16.880733139570495
14.97648,14.977884102853096
13.52477,13.483507537774944
12.59714,12.577612859446537
11.94815,11.946047262135966
15.35689,15.374230350839232
13.6747,13.656642833744247
11.77264,11.781702165388435
14.7626,14.752393276117761
14.42001,14.42765120371448
15.52587,15.518874404312477
14.76151,14.745598059493055
12.01972,12.022059383557671
15.05458,15.05274031588222
12.36367,12.37527985990812
15.51064,15.533288201575598
16.14711,16.10259705788962
15.5139,15.522334964732428
11.91223,11.939501692195751
14.0298,14.032423691569704
10.53997,10.564825583757633
13.46191,13.419139050534799
16.04969,16.06494665485591
14.26899,14.25897106365876
11.36583,11.467646907534979
12.70054,12.722908171041965
14.95689,14.950325923424495
16.33105,16.31864749162032
15.69975,15.685127566733865
15.9988,16.007440105074362
11.83795,11.858880712043051
13.52232,13.487046453441513
15.2173,15.314741602524126
15.70465,15.708867754606507
14.91172,14.895116417608957
13.17565,13.169828451802932
12.66816,12.68487082188157
14.09566,14.097651798769244
15.66737,15.670488202836946
11.83713,11.851792157094247
13.71824,13.664982229503396
17.32072,17.295547765966127
14.2494,14.25353488306591
17.35936,17.357724743354723
14.91988,14.873284262622768
13.39279,13.36480486652127
14.69321,14.62954668951985
16.96398,16.965354583813443
12.54244,12.59582993531418
14.0611,14.067076691276
13.37075,13.370898724626766
15.40968,15.438717888792402
11.60148,11.612424723851575
12.24067,12.21790469290317
12.04012,12.020535866697424
16.12017,16.097230153715543
12.57618,12.590354193165586
16.37459,16.356244975403573
16.54412,16.50351257979447
11.84175,11.903801704650133
14.44913,14.474506788407936
13.67715,13.642785332583681
12.03931,12.06117374293431
13.72205,13.759456266402896
9.50785,9.51576981708375
13.2864,13.29011890304433
15.74411,15.797596160070647
14.1343,14.17354579217757
13.26354,13.220707011836451
13.86409,13.863873931180919
12.9653,13.004739219204975
16.2886,16.282536254777575
14.03606,14.027414545694064
14.28396,14.284044961193187
12.19305,12.21247787313277
11.86407,11.863771634841626
14.72886,14.815591348624084
15.47445,15.474792801026073
15.16261,15.170867942256358
12.18462,12.18814808474903
15.71091,15.721642334553874
12.7321,12.706708060996325
17.32127,17.316259844343417
13.20639,13.149477846382117
13.58708,13.546358422588305
14.8192,14.810759350357074
13.38163,13.389229516425804
13.11088,13.086131373213494
12.50571,12.42672160926577
13.27606,13.276112034448122
11.08746,11.093327346629216
15.60397,15.55325061026487
11.02324,11.009870567383086
16.10602,16.071151137309343
15.68043,15.675790662456217
12.48013,12.489546004172121
15.10192,15.111033739116877
14.34899,14.348393017767831
15.40506,15.389371179666295
14.65185,14.659046213439776
13.66953,13.667579718642488
13.59905,13.620217940837666
15.90003,15.912251185177029
12.56693,12.559479003858234
12.04883,12.030498860600874
15.31009,15.304060590625431
14.09375,14.09063327465257
13.13429,13.085132345085208
14.08559,14.026444664097484
14.32505,14.330809878316376
16.05051,16.04541936959224
14.09157,14.04989913219189
15.69404,15.673512856528868
