Actual,Predicted
12.47578,12.455145626721238
14.6758,14.70071448801458
13.57402,13.551312542581503
12.64149,12.654866411386159
14.56668,14.583381734718662
14.9841,15.051345283893589
12.82353,12.822367351914766
14.89893,14.977737130867679
13.65184,13.650935804872601
14.77811,14.834029030444254
14.48341,14.478087318967692
14.07035,14.09950119277536
16.8633,16.809648193111055
13.16694,13.07620442184341
15.69431,15.723630769746459
16.07663,16.021058753110868
13.87144,13.900910552477377
14.00287,14.032454844405015
15.05104,15.126414316234754
13.93511,13.968784584334028
13.53456,13.48207438302498
14.80587,14.718735187713314
12.90054,12.886381425719918
15.87037,15.769849530017044
15.37295,15.317411151082426
14.84505,14.859843286510564
15.47281,15.482624956650891
14.2026,14.196845954672384
14.48831,14.498737214631758
17.22358,17.131309751241588
15.37349,15.383868554292935
13.54245,13.524499989639963
15.77431,15.795009034649523
13.02245,13.05510041022512
13.58109,13.65087522522603
13.34953,13.313307517326377
11.83386,11.93739728553785
15.2573,15.201645701245933
14.70845,14.776190918516328
11.78869,11.740593102019304
16.1433,16.019716522322597
10.68501,10.730154215239468
15.36478,15.365477991830232
16.77732,16.76386462196584
13.03061,13.129955098544901
16.30248,16.288512670032716
13.99089,14.05177268305461
13.2698,13.293237286197542
12.68367,12.759529370953686
14.08749,14.164558805928818
11.92502,11.980879313313308
16.435,16.363785088783505
15.48016,15.396104506392655
15.82329,15.775219432419798
11.56638,11.663726135320939
16.17459,16.149714645258978
11.72556,11.823396105597354
16.08261,15.995071728249048
13.97593,13.964333345040965
10.8529,10.875048480241654
14.64641,14.618674190702666
13.21946,13.249891910579827
13.70817,13.680031279185187
14.15334,14.188740148269803
15.96289,15.869602553703105
12.86979,12.950639397536355
17.38739,17.34216312710612
12.78244,12.794859399981698
15.95472,16.03690944445832
16.18547,16.163876177611062
16.14955,16.13076867184475
14.5928,14.604781787034279
14.58872,14.580952024534026
15.77105,15.741222189495254
14.0562,14.095266086176819
14.46682,14.486351859858557
14.86736,14.89200287774067
12.43142,12.458010606560865
16.82412,16.705996822686103
16.69514,16.643776823727592
15.09403,15.0567393220879
14.16994,14.170687893121883
12.54979,12.60707885444687
12.57156,12.611637056990011
12.68312,12.71138072961105
13.12912,13.16443305881637
14.20396,14.282179618084452
14.58165,14.4891024383688
14.21511,14.245717160126608
13.07333,13.116055000606456
14.34518,14.392993985233721
10.64446,10.730154215239468
11.35903,11.429793896234653
15.42111,15.410215016688532
11.2295,11.257472435507033
14.93185,14.920254828306845
11.93781,12.07694339532413
10.86406,11.01322263776887
14.27471,14.30136754635471
17.4829,17.37588658489989
14.77784,14.743984578775967
15.14846,15.142027866300246
13.75443,13.735219485105413
12.06434,12.071815317186864
15.91962,15.899359151786056
15.43308,15.473100999491463
12.10761,12.077403895106956
12.79877,12.8239047334239
14.40369,14.406152590383256
15.79717,15.838776476994143
14.0445,14.026686986124838
15.72179,15.716119811765417
11.77237,11.794812826990787
16.49187,16.482886019457453
14.26436,14.26851710375441
16.07173,16.005059071866437
15.9218,15.899564672950481
12.94544,13.024702200116417
12.20992,12.375198849111122
15.18056,15.179792768085711
13.16912,13.221781643468788
13.72504,13.822242410802774
14.35525,14.348042504501707
14.15117,14.21943387011551
14.58655,14.561748089285777
12.70952,12.78205482568534
11.60583,11.640799528537716
15.83527,15.843766574060282
14.00151,13.973228623023472
15.45948,15.449196378085217
14.70981,14.704306178233445
16.12833,16.13455998545369
14.45403,14.467769799914093
14.05538,14.127886519010756
12.54571,12.546545605762248
14.20722,14.193335565677776
13.623,13.67249923200321
14.95879,14.986610598290861
12.06026,12.069347338608392
14.09157,14.088502444168487
16.27527,16.2621467433459
14.20096,14.22594072504163
15.17295,15.201507184897297
14.38409,14.309956288218174
14.4328,14.415641660771794
14.68532,14.70437072651694
15.29676,15.32538419370447
11.84611,11.85603317783992
15.22873,15.244945433541602
13.12286,13.076293820428202
17.0029,16.982789263738123
11.99931,12.005133993881095
12.30734,12.311101871300526
17.29215,17.215174948488247
16.23445,16.15635515251819
16.77242,16.732665126198818
13.41456,13.43193320667007
12.71659,12.715978834431567
11.80692,11.805600848712192
11.83196,11.906370975519847
14.15253,14.163676581134876
16.58357,16.521300838418266
14.36913,14.395246081852099
14.15906,14.188740148269803
12.15142,12.227537621016735
13.30898,13.42737925973343
14.39362,14.395246081852099
15.31281,15.25028332571836
14.29892,14.343173492366393
14.21811,14.233232089790015
14.3977,14.428847379217437
12.45128,12.47510711793278
14.12477,14.102738384864166
15.45594,15.46031084331762
16.00914,16.09619749476602
15.42519,15.355872757164875
15.25594,15.237567533810138
12.20802,12.23871899194901
15.87173,15.831045945730715
15.86384,15.831045945730715
16.37078,16.2678641899789
14.71906,14.65510326290787
12.23659,12.251251567130529
16.68044,16.64900480521
17.62603,17.5185555548884
16.42112,16.344211637602566
13.27606,13.269524218750842
14.16287,14.171268362311473
14.80369,14.806624230701651
14.74981,14.76498207556731
16.52969,16.452495014275268
13.46681,13.545714896037678
14.75743,14.76743860306683
14.18409,14.165644873025784
14.59226,14.594446398278372
15.40968,15.402501013243787
12.86653,12.885807858033852
15.40125,15.30138582071243
14.97403,14.964320689937225
14.88587,14.878817720927426
15.7169,15.634296015281917
15.49268,15.483172249487572
12.3389,12.39590006390442
11.39876,11.439711700239021
15.84234,15.736465709001
12.16965,12.249025298190348
14.63661,14.562836100966372
15.64506,15.574717425258894
12.43605,12.528458076516907
13.98953,13.979465571230184
15.37213,15.376796937407695
11.84148,11.893813722811837
14.01157,13.964428484837711
16.73704,16.706370623659964
14.54382,14.55249883244777
16.62575,16.58881461534225
11.59168,11.642426123886699
14.2377,14.21277825194686
12.07686,12.118114172824567
14.12858,14.10638198907608
14.29266,14.31807882745416
14.16831,14.19678541630002
14.67553,14.617182131003323
16.47935,16.432578147848286
12.40992,12.437721780806058
14.51335,14.478140477643533
12.74108,12.785777250329382
14.15307,14.246053905764422
11.96366,12.006491589064177
12.29754,12.340231962523825
12.65537,12.663082833361266
16.33541,16.26852497290892
12.53346,12.5164014441644
14.55688,14.583022675221923
11.01426,11.072279679978791
16.155,16.09604377255195
15.13376,15.142503724080896
12.54788,12.614324118697184
14.08205,14.170687893121883
14.20096,14.208116367312021
14.32749,14.379134967996174
15.29512,15.34941270415021
13.78354,13.796371689388016
16.57378,16.529025686656837
13.54109,13.553104231630003
16.38983,16.359226132814136
14.77648,14.757972420841327
15.09376,15.1454027857717
16.29704,16.27203423678978
15.85486,15.908485046160573
14.36886,14.364424860514447
12.72231,12.798156682680863
13.18,13.191835876986227
16.02411,15.973016542900197
14.82573,14.795872982537349
10.13453,10.210006759021985
14.55199,14.549438968603393
12.81156,12.909538365729766
12.28258,12.347036538845423
15.5822,15.535912638805257
15.75935,15.76553712480549
16.57078,16.556250873092814
15.0056,15.000572895336676
14.79008,14.760588792726901
17.2029,17.184826281846288
16.81868,16.792040563409934
14.40559,14.416379998425088
12.78217,12.774555464749437
15.67173,15.712306149163183
15.94438,15.92701235566709
13.61293,13.575302931056669
13.20231,13.260128649693923
12.09319,12.145544099533952
13.7079,13.732214857150256
15.59989,15.625330439144152
14.35743,14.3256297132074
17.55039,17.45029650296701
13.3751,13.37673600576822
11.69645,11.71537071748945
15.34438,15.377645723569989
14.13457,14.102785825814461
14.50056,14.512531396264716
13.3634,13.356822594605898
18.01706,17.938180583016266
16.71391,16.72726248121973
16.93949,16.848497644563487
12.03332,12.099443936033271
14.68124,14.663145175852323
14.18654,14.213022965413112
13.34,13.34139030407081
14.53457,14.603924540932443
13.80776,13.87860370428883
15.93704,15.861169883125857
17.05106,17.010108499360186
16.0837,16.030954932423775
16.60344,16.578705388499404
11.2978,11.347621801943014
16.19255,16.096221879917927
14.22464,14.26961924313326
14.04967,14.059051848785247
15.02682,14.958898771174008
15.02192,14.991216855436067
13.02462,13.062420999720862
13.42109,13.39296271145445
15.86248,15.847764832358738
11.81318,11.920012983987903
15.36669,15.310034946744132
14.06518,14.048722461531993
14.84696,14.857913852338783
12.66163,12.620414514393328
14.08096,14.053099455491555
15.2339,15.247016450034383
13.94844,13.935338502713282
12.67687,12.735636359270025
14.61321,14.638798176013735
14.19253,14.185855651248863
17.18576,17.07637850388108
15.77812,15.759905663228507
12.11196,12.132822500751928
15.87499,15.866457574223842
15.7256,15.720528051917913
15.77268,15.767777766914755
14.20232,14.226119020197862
11.96829,11.90791466706482
16.24779,16.152269374765975
12.75768,12.77037618575864
12.85292,12.957430495421448
16.7433,16.640555388086945
15.86765,15.768717090832736
13.10816,13.24480589067501
14.05892,14.16933060479373
14.97811,15.041649695531264
13.84803,13.845162292788293
12.0423,12.108239790551123
12.62789,12.615389504855528
14.54736,14.559759673922102
13.28476,13.366691769408597
14.52314,14.516799218101829
15.66873,15.624191446277313
14.17865,14.174636637328426
16.29432,16.134877877051945
16.53051,16.481928754665255
15.32587,15.310034946744132
14.56423,14.547700324505236
15.73077,15.68608676985574
13.84613,13.866430269659377
14.02572,14.063500402908499
17.00126,16.91311654362098
15.04315,15.000572895336676
13.09129,13.129422956691762
11.59958,11.662598530413684
11.95359,12.009562005950778
14.50872,14.549429380577752
12.73428,12.838417432161252
13.13129,13.135710601207528
14.06028,14.081761194449815
16.315,16.35583894871289
12.4287,12.408538995721388
16.02846,15.918538162023287
15.82737,15.766392746664973
14.93376,14.926626039928347
12.80966,12.884279447839587
13.91579,13.8950190437775
15.65839,15.689150221165916
12.51686,12.494627622508569
14.76423,14.783990892321777
14.21974,14.19932116590577
14.06681,14.124545192674944
15.90411,15.88515066292463
15.64778,15.590144396822588
13.86708,13.915471436044763
12.91469,12.928853259083331
11.97455,12.047677490228514
14.12776,14.130289751287341
12.63768,12.656330407234423
11.90652,11.940864375809932
14.14028,14.102949118283858
16.61867,16.585979488264826
16.81977,16.76298244967486
14.08123,14.127853161226323
14.32341,14.360733051648289
15.74792,15.75464042659102
13.12748,13.140274606010152
13.52912,13.511557974963596
13.63524,13.653051419780272
15.70356,15.616606455280625
13.25184,13.273975921069901
14.84668,14.82432830979573
14.58573,14.60012828852465
14.82764,14.790048036394758
12.72231,12.772413310131657
15.45104,15.483820352635147
13.57973,13.574926300289217
14.08123,14.088502444168487
12.28557,12.306172916502844
12.99741,13.051466896920521
14.79226,14.811353193488717
11.94244,11.98066315368749
15.55581,15.59524685017313
16.52398,16.512787675844685
14.66763,14.619519178297631
16.32126,16.354918907803235
15.18791,15.220817752369143
15.8252,15.793859631526807
14.16314,14.17557884592301
14.023,14.073541229909555
16.03064,16.07634667650182
15.83663,15.766338222142332
13.49973,13.518210697655372
15.03145,15.020893214002877
14.68178,14.74498485946253
15.44098,15.56158972363994
12.99115,13.01416612321417
15.54438,15.45812123373571
16.24452,16.216679628895964
15.61349,15.592212410511316
17.12371,17.081565989320236
14.78219,14.728074032720047
14.72233,14.723472646563588
15.64043,15.635174708726677
14.0094,13.994470320462737
13.75388,13.738378072407631
14.65049,14.667783560321496
15.54302,15.535193979300384
16.37024,16.353987784955567
13.30354,13.283804063777726
14.49294,14.498776440332458
13.98355,13.965081910364741
12.71823,12.748420688297417
14.78165,14.779918339002519
12.09836,12.11239772906771
14.88995,14.941061953499625
16.06629,16.072050181766095
14.54899,14.592353316695128
12.22053,12.336448527047217
14.20668,14.177025585849043
15.78955,15.690019473376116
14.7773,14.743984578775967
14.1362,14.127735766140498
12.78544,12.788365526939316
13.67932,13.713774387487767
14.05157,14.094636279302618
15.50846,15.449196378085217
13.1615,13.142956487359946
13.22327,13.251941373260054
14.03634,14.071448223422937
16.37269,16.34190267775254
14.5128,14.478913579716442
15.49404,15.42748467670169
15.82928,15.761449133408208
14.69512,14.72217301037007
13.09428,13.165519740215775
12.56639,12.567460374282305
13.56286,13.56436139394239
15.41839,15.359257089508208
11.57862,11.63477413196702
13.65429,13.65087522522603
14.93621,15.03565031414472
14.62655,14.65355954376507
16.31228,16.181431861011436
17.82386,17.775064608210087
14.07117,14.121160565481555
16.30085,16.315083811860962
15.37404,15.393194249475401
18.00019,17.93856967561381
13.863,13.786431453572236
14.50083,14.46041946623664
17.34222,17.229594804018905
14.626,14.56295938588193
15.85894,15.87885836660096
14.92451,14.917379579880338
17.05133,17.002341609318933
12.96476,13.023125708297842
11.19005,11.266333513230599
15.32152,15.237761842190334
15.52724,15.512684317548992
12.66299,12.713221876818915
16.14411,16.107370664326393
14.84423,14.78425628647036
12.49727,12.508870600361794
16.38656,16.370576029367
12.57782,12.625059479288952
16.98711,16.86722569886747
11.78488,11.876457687880025
13.34544,13.312322918651597
14.40913,14.429447219733843
13.34,13.307375531740828
15.55445,15.556424258826295
15.28995,15.27030852169626
13.59089,13.60637469122066
15.25349,15.187134400383595
14.80206,14.78427008928854
15.40778,15.368941423137583
14.47498,14.530178957532721
11.81427,11.836108093612921
15.82057,15.787925347586421
13.69347,13.728802286551318
12.96993,12.983954167463898
15.17757,15.184067406963724
14.45185,14.420114862341453
13.89266,13.961071303900157
14.44097,14.40799282250165
14.29675,14.309660007181282
13.26572,13.319756260544876
15.87853,15.829485221384735
14.36341,14.395246081852099
12.9868,12.986677710362367
13.29918,13.255859433686867
14.84043,14.804673250063495
11.47957,11.499365726703388
16.03527,15.900680689431304
16.52289,16.50299962330852
15.72261,15.652832540123606
15.42383,15.427021962125986
15.53812,15.431278662847488
14.00395,14.067090628478056
17.02657,16.99437862173557
16.20044,16.112786230609903
14.46818,14.48621251110976
14.44205,14.476925634704527
12.61809,12.67617153290333
14.08559,14.092080647202712
12.68693,12.66623467651784
14.85185,14.841614758771065
15.35281,15.34941270415021
12.37074,12.424808014259112
13.76286,13.810362487017368
12.96285,12.991926092840906
16.02792,16.033534853856864
15.66003,15.807886937821605
16.81133,16.799592431249394
16.57486,16.519462916447843
12.34462,12.39399878598523
13.40449,13.449206799755277
14.28368,14.307662703480117
14.53757,14.534601309920584
14.67689,14.618405081895894
15.02356,14.9874814620817
16.09105,15.968938291707081
14.89811,14.843211805601674
12.60176,12.607435856217327
15.7354,15.688013598948288
15.33512,15.349143952399562
13.65864,13.650759115551981
12.97483,13.014479759810744
14.30083,14.276170375049293
16.44017,16.501279764984314
14.74954,14.74703911545204
12.82245,12.892337023464917
14.37484,14.359220909561275
11.30814,11.363448766449936
12.56122,12.684650849135231
12.9985,13.067166782874645
13.59062,13.60135054547376
13.4717,13.473363199314822
15.85839,15.95504269849903
16.03282,16.00456343746853
13.39715,13.45978683678932
14.51335,14.563199720898535
15.9471,15.89705409923538
13.10136,13.10383006808025
12.52122,12.548412495103316
14.59988,14.604781787034279
14.4309,14.486327740369322
16.46847,16.36474313866137
14.55498,14.613623037658986
13.6766,13.692868302335128
12.42435,12.463585428349285
16.80072,16.71146706195461
16.25541,16.282456434986557
14.45076,14.433360054269711
14.4826,14.512955411374726
15.04859,15.021070839610145
14.05103,14.004322815867823
14.27226,14.305808019815844
11.74978,11.797014231496458
14.74519,14.875484318213953
14.4962,14.528271869076262
14.2426,14.316899843641657
14.92288,14.836444830624924
14.51063,14.471311960450919
15.56016,15.525471855624412
12.98517,12.989055993804799
15.78792,15.766392746664973
13.43769,13.486122546264859
13.63443,13.67745927137036
14.02028,14.121528257082502
14.28205,14.273416778774756
12.31468,12.339816542864135
15.91527,15.965987031143369
15.2807,15.27574508817092
14.77675,14.811620139170426
12.41047,12.437970100876742
14.59552,14.579134107691237
14.63471,14.603200315763974
14.85267,14.828216889322086
15.6173,15.583063362466367
15.47853,15.582049002508525
15.70411,15.676169312741653
16.28479,16.207985194393153
16.97242,16.94061986935167
15.06737,15.064645450478928
11.61808,11.729383567426668
14.42056,14.496652475632436
15.16914,15.137009539146655
14.01457,14.011692500453089
10.77372,10.837794974318632
16.28697,16.28196250797388
14.3343,14.284246637887584
14.34164,14.32312394764846
13.44721,13.473142008207066
14.21158,14.23513159157673
14.94492,14.94206503597604
14.68314,14.702692302591156
15.36506,15.427021962125986
16.06275,16.054636252929047
11.95604,12.070482576876195
13.08585,13.103663151026591
13.33946,13.390843774280897
14.50301,14.530178957532721
15.12778,15.085280076862446
12.59741,12.611818406639083
14.25511,14.1985312886672
15.84805,15.833234642076679
13.97375,14.022866272864213
14.44995,14.482192733628994
12.06625,12.117677317350614
15.73948,15.722724789057395
11.34134,11.455398948083873
13.47687,13.488537515092581
14.66246,14.65510326290787
12.77537,12.81648717547718
14.23743,14.315364036863654
13.84994,13.875710208779898
14.14708,14.122233620815763
14.04042,14.030979989513815
14.37403,14.371771293755288
13.04612,13.116055000606456
12.27496,12.28880079184298
15.66384,15.64544667651857
13.8045,13.802754073244303
14.18872,14.16472335477854
15.33921,15.393194249475401
14.51444,14.514935126027693
16.07663,15.973064948863522
16.11581,16.019373878929635
15.88724,15.842718805591844
16.54738,16.464904700916343
10.91086,11.025662624830566
15.92397,15.89705409923538
11.97917,12.015294456466036
13.92667,13.935541387854522
13.20912,13.244973670076064
15.3041,15.332924959561227
14.84315,14.764626695235204
14.86383,14.846755623770738
13.52667,13.507914922864593
14.93702,14.911628086580281
17.46277,17.45552957173535
14.46818,14.394460574707905
17.17133,17.158289942726466
12.31088,12.35347996065656
12.74244,12.771773931470786
13.14599,13.124726359015545
14.82845,14.811458168860204
14.93131,14.870188121372292
14.72832,14.666976047191966
11.78162,11.849124199940476
14.13212,14.122206432814112
13.85593,13.872573589306326
15.67091,15.69351838911332
14.80451,14.794752700042391
13.9615,14.006949796336531
14.41729,14.408295131731974
15.50928,15.429941215569398
11.88665,11.977774125848352
15.51309,15.513557781759246
12.59115,12.686209847550355
12.57537,12.589665595585199
13.86191,13.900910552477377
14.58655,14.617182131003323
16.29296,16.259633450097926
15.11281,15.021307630285929
14.87498,14.929086378393276
11.14488,11.3053127138127
14.04722,14.12263481039148
14.46382,14.478140477643533
15.76833,15.74394929897785
15.58139,15.582557180165725
15.71799,15.762348232306067
16.91473,16.87402323769429
12.6619,12.766973490799307
15.14329,15.145076688191093
15.92751,15.926718028912337
13.97239,14.017937746177129
15.44669,15.428643181417751
17.12127,17.086156811178913
13.94817,13.91275675739957
15.13648,15.123096116624902
11.54488,11.58935571636964
14.51389,14.471567342953438
14.29647,14.288025074425162
14.64151,14.615692268346965
14.34681,14.311499953455165
13.25048,13.236503483392179
11.90461,11.942109048238565
12.62408,12.729464007347847
16.24779,16.121532138900953
15.6935,15.631645273984827
13.73239,13.85614260859507
15.19417,15.138696511653075
12.81129,12.88735405717229
13.53592,13.538445116226242
13.01918,12.997812867455814
10.95875,11.055081854467117
13.3868,13.398444098848472
13.11333,13.088788712368208
14.5294,14.471567342953438
14.17865,14.154277444316287
16.08289,16.0357743397616
14.66382,14.683818832768772
17.91202,17.845002521444602
15.43417,15.418954797439708
12.57863,12.61764825062593
15.43825,15.357236361621352
13.74518,13.722859304135508
12.68965,12.714403879909367
13.65021,13.60420876146985
14.49403,14.494062363800323
14.38165,14.373258757983308
15.81622,15.712350335937003
13.71497,13.784718656423825
15.55717,15.483744432874069
15.61023,15.637321670991879
13.74382,13.76285828396038
16.04261,16.00228095371456
14.46409,14.444906537674926
14.61729,14.613483230063121
15.13186,15.08130817364077
14.09212,14.127886519010756
14.8241,14.79572942654352
13.72014,13.735508951317426
16.87283,16.863238705993037
13.63334,13.744105414028663
11.31876,11.337801603533096
11.75849,11.753043331279681
15.55472,15.560476346540778
15.55499,15.579098981226274
12.37945,12.422631728668382
17.20752,17.157478719206416
12.15087,12.20543863666653
14.01729,14.032454844405015
14.48614,14.484706752383525
12.11931,12.19388407950787
15.25431,15.271544573748022
15.85268,15.831045945730715
14.32886,14.305854467231699
15.64832,15.587853530849001
13.66137,13.68476905728903
15.66247,15.595587868448634
11.97944,12.020312731234613
12.92585,12.940627604820472
13.80558,13.797574223364979
13.81892,13.922233730846528
15.0105,15.020912424887076
16.11745,16.033534853856864
13.37293,13.424480058970119
13.31333,13.315205189879414
14.65376,14.645210430237617
14.76151,14.765013425567311
12.42625,12.47386369611778
12.96204,13.013694639551113
15.36642,15.37867026195021
14.6524,14.663095376328165
13.72858,13.733471359683751
13.2766,13.218253536628946
13.89729,13.847654343394904
13.91008,13.8950190437775
12.69537,12.69577832944405
13.46626,13.468908789858972
14.09593,14.102738384864166
14.55362,14.499326990343901
12.49455,12.539052195865741
11.33644,11.259708437390128
14.02654,14.102738384864166
12.63414,12.591863892803714
16.70276,16.63991544165555
14.29185,14.334211025463429
14.4045,14.333081674129035
12.37809,12.421998662168246
13.11252,13.124273186398039
13.89511,13.910623796488874
