idx,smiles,homolumogap
23725,COCCC1CC1N,15.69676
28550,C1CNCCN1,15.44424
33532,C1CC2CNCC1N2,15.11771
37160,Cc1coc(C)c1Cl,13.20041
19352,CC1NC1C1(N)CC1,15.81132
20623,CC1(C(O)CO)CC1,16.44289
21875,OCC12CCN(C1)C2,15.70601
27891,C1COC2CC(C1)C2,16.5218
34385,OCCCN1CC1,16.19445
39881,NC1CC2NC1C2N,15.51036
3676,CC1OC1C,18.24645
32970,CNC1(CN)CNC1,15.52615
18609,C1C2C3NC4C2C4C13,16.08833
34920,CCCC1C(N)C1O,15.57349
33645,CC1CN1C(C)(C)C,15.6837
41691,Cc1c(O)ncn1O,13.10163
22656,NC1CCCC1,16.10221
14919,CCOCC1(C)CO1,17.5297
8405,C(CC1CO1)C1CO1,17.82739
24594,COC(C)C1CCN1,15.62601
33086,c1ccc2c(c1)CC2,12.43006
24648,CCOC1(C)COC1,16.9316
5741,CC1(C)CC(CO)O1,16.54901
44350,Cc1ccn(N)c1C,12.98707
6694,C1OC2(CC2)C2CC12,16.1316
7133,NC1CC1(O)C1CO1,15.78792
483,c1nc2c(s1)CNC2,12.33428
587,OCc1cnccn1,12.22135
40274,OC1C2CCCC1N2,15.7822
6071,CC12CCCC1C2O,15.9988
25297,CCCCN1CC1,16.41377
21938,OC1CCNC12CC2,15.55717
3586,CC(C)C1CC1C,16.89568
41172,CCc1cocc1N,13.17456
14009,CNCC1(N)CC1O,15.34601
21166,CCc1conn1,13.80749
13090,NC1CNCC2OC12,15.78765
31156,NCC1(N)CCC1N,14.99825
3734,CC(C)C1CC1O,16.37486
18346,CN1C2CCC1C2O,15.39145
7448,CC1C2CCN1C2,16.17132
23602,NC1C2NC1C1OC21,16.03935
38184,CC1NC1C(C)(C)N,15.73649
36573,COC1(C)CC1(C)N,14.9226
35118,COC1C(N)CC1N,15.36669
23085,NC1C2COC1C2N,15.69404
20292,CC12CC(CC1O)C2,16.76806
2683,CNCC1(C)CCN1,15.55798
34641,C1COC2CCC2N1,15.23417
27498,CC1(N)CC1CCO,15.88044
2512,OC1C2NC1C1OC21,16.20289
27053,CN(C)n1cccc1,13.46953
17966,C1CC2CC(C2)O1,16.65949
36829,CC1CCCC12CN2,15.88016
27955,CC1CC(N)CC1O,16.09568
466,CC1OC1C(C)(C)C,17.27936
28297,COCC1(OC)CC1,16.61867
20566,CCc1cncn1N,13.38408
2420,NCC1CCNC1,15.85186
10983,CCCC1CC1(C)C,16.32615
38131,CC1CC2COCC12,17.20725
33840,COCCC1OC1C,17.84644
30585,CCC1(CO)CCN1,15.2105
31305,Cc1ccnc(C)c1,12.57618
27310,CC1C2CCC1C2O,16.69595
17466,CN1C2CC(N)C1C2,15.71826
46033,OC12CCOCC1C2,16.59799
44312,CC1C(C)N1CCN,15.97513
32601,Nc1[nH]nc2c1CC2,13.24776
40256,NCC1CC(N)CO1,16.09867
40767,Cc1[nH]cc2c1CC2,12.74952
21198,Oc1[nH]cc2c1CN2,13.11197
11075,c1onnc1C1CO1,13.67198
35853,COC1CC(N)CO1,16.5335
6209,NC1CCC(CO)C1,16.04996
28848,CC12CCCC1O2,17.26304
27006,CN1C2CNCC21,14.93811
36366,CC1C2NC1C1CC12,16.31173
9081,CN1CC1CC1CO1,16.48071
14913,C1CCC2(C1)CC2,16.80317
20157,CC1(C)NC1C1CC1,15.84044
39064,CCC(NC)C1CO1,15.93078
37349,CCC1CC(O)C1,17.21269
16866,COC(C)C1CC1O,16.89106
7647,C1C2CN3CC(N2)C13,15.45077
41851,CC12COCC(C1)N2,15.8369
14260,NCCCCC1CN1,16.26847
9928,CC(O)(CN)C1CC1,16.12833
1736,CC1(N)CC1(N)CO,15.49377
37753,CCCNC1CC1O,16.15527
32032,CC(C)CN1CC1,16.20887
24305,NC(CCO)C1CO1,16.36262
43235,NC1CN(C2CC2)C1,15.79826
2051,CC1CC(C)(C)C1O,16.56262
24788,CCC(NC)C1CC1,15.85241
2457,COc1ccsc1N,11.98053
15946,CC(C)CC1CCN1,15.64343
15716,c1cn(C2CC2)cn1,13.74273
5259,CCCC1(C)NC1C,15.83608
25896,CCc1oncc1Cl,13.39905
2918,Cc1ncoc1O,13.6913
14508,CC1C(C)N(C)C1C,15.25403
20282,C1CC2CCC(C1)N2,15.9637
13789,CC1CCCOC1,16.7433
13372,CC1(N2CCC2)CC1,15.50438
14640,COC1CCN(C)C1,15.58928
40370,CN(C)c1ncc[nH]1,13.41783
26799,Cc1cc(C)c(O)[nH]1,12.89592
20024,C1CCOCC1,17.09297
13705,c1cc(N2CC2)cs1,12.42162
29663,CN1CCC(CN)C1,15.5773
38633,CNC1CCNCC1,15.37349
6394,CCc1ncoc1C,13.5615
6328,CC1(O)COC1,16.74766
1212,C1NCC2CC12,16.1569
44697,Cc1ccc(N)n1O,12.85347
30007,CC(O)C1CC1CN,16.25323
4509,NCC(O)CC1CC1,16.07119
37624,CCC1CC2CN2C1,15.92125
14357,NCC1(CCO)CO1,16.36996
15590,CC(O)c1ccoc1,13.39851
28095,OCC1COC1,16.95555
44689,C1OCC2(CC2)O1,17.08861
42021,NC(CO)C1(O)CC1,16.05023
32808,NCC1CC2CC1N2,16.18629
13681,NCCC(N)C1CN1,15.64669
41951,CC1CC2(CN1)CN2,15.85459
9621,c1occ2c1CNC2,13.1781
42821,CC1Cn2ncnc21,14.80614
28502,CNC(CN)C1CC1,16.08779
42073,CN(C)C1C(O)C1O,15.82139
33813,CC1Cc2nscc21,12.28312
16275,c1cn(C2CC2)nn1,14.06355
7222,CCC(N)C1(C)CC1,15.92724
4545,c1cc2c(o1)CCC2,13.07034
41353,OC12CC3CN3C1C2,15.96942
5648,c1occ2c1CCC2,13.05156
36263,CC1COCCC1O,16.51745
30570,OCCC1CCNC1,15.8603
9904,Nc1[nH]cc2c1NC2,13.01292
44849,CC1(CN2CC2)CO1,16.34384
28511,CNC1CCC(N)C1,15.43934
25417,CNCC1(C)CNC1,15.74628
43023,NCC1NCCC1O,15.53322
9602,NC12COC(C1)OC2,16.06275
27300,COC1(CCN)CC1,16.37677
38237,NCC1CCN2CC12,15.77377
10216,CN1CCC2NC2C1,15.6456
9965,CN1CC(C2CC2)C1,15.92724
41294,COCc1cn[nH]c1,14.1596
19434,c1snnc1C1CC1,12.02625
7262,NC1COCCC1O,15.78057
40749,CC1(CO)CCO1,16.97759
32856,CC1(C2CC2O)CC1,15.95472
28974,Nc1[nH]cc2c1CO2,12.88884
13041,NC1CC2CC2C1N,15.81078
29746,CC1CN2CCC1C2,15.61513
31928,Cc1nn(O)cc1O,13.48041
21,Cc1c[nH]c(N)c1O,13.3751
4291,Cc1[nH]ncc1Cl,13.66463
46180,Cn1cccn1,14.12287
20680,CCNc1ccsn1,12.00502
33022,CC(C)(O)C1(N)CC1,15.64778
5541,C1CN2CCC1CC2,14.74791
1322,CCC1CC1C,17.09569
22522,CC12OC1C1CC2C1,17.0146
33184,CNCC1NCC1C,15.51064
18442,C1CCOCOC1,17.5512
33019,CNC1(C)CCC1C,15.26002
46279,COCC(C)N1CC1,16.515
31820,COc1cc(C)no1,14.10137
21040,CC1NCC2OC12C,16.30357
42713,NC12CN(CC1O)C2,15.40968
24789,COC1(C)CC1O,16.64017
44768,CC(O)c1ncno1,14.89077
679,CCc1nc(N)c[nH]1,12.97728
42204,CNC1CC2CC2C1,15.85159
4386,CC12CC1CCC2N,15.79173
33590,C1CC2C1C1CN2C1,15.95935
1544,CC(C)C1(O)CC1C,16.20615
22469,NC12CC1C1CC2O1,16.14003
5412,CNC1C(C)NC1C,15.74683
35523,CC(C)(C)C1CCC1,17.00725
34938,CC12COC(C)(C1)C2,16.67201
34498,C1C2CC3(CN3)CC12,16.37432
14911,CC(O)(CO)C1CC1,16.42194
44082,NC12CC1CC1CC12,15.75853
33820,CC1C2CC(C2)C1C,17.67801
45364,C1CCC2(C1)CCC2,17.0331
45198,CCc1cccnc1,12.54081
11565,OC12CC3CC1C2C3,16.31581
12082,COn1cnc(C)c1,13.81592
45928,CCN1CCC1C,15.75227
29162,C1NC2C3OCC1C23,16.0203
42662,CCC1CCN(C)C1,15.49458
23129,Cc1cocc1O,13.45102
19895,Cc1ccc(O)o1,13.2532
12700,NC1CN2CC2C1O,15.53023
5421,Cc1onc2c1CO2,13.94627
39499,CCC1CCC2NC12,16.13187
36981,CC1C(C)(C)C1(C)O,15.91146
26503,OC1C2CNC1C2O,15.10982
30225,CCC1(NC)CC1N,14.35416
33717,CCC1CCC1(C)C,16.8399
13436,Cc1csnc1N,12.20203
